start_lat,start_long,end_lat,end_long,is_premium,call_time,user_id
36.82167,128.63083,36.20389,127.08472,1,2024-05-09 21:29:35,1000491
37.65639,126.835,36.82167,128.63083,0,2024-05-23 12:03:48,1000049
34.8825,128.62667,37.65639,126.835,0,2024-05-07 00:54:42,1000015
34.8825,128.62667,37.1759,128.9889,1,2024-04-25 14:11:46,1000487
36.82167,128.63083,36.82167,128.63083,0,2024-05-12 17:25:05,1000577
37.65639,126.835,37.1759,128.9889,1,2024-05-13 04:32:54,1000105
34.8825,128.62667,34.8825,128.62667,0,2024-05-07 23:58:27,1000610
36.82167,128.63083,36.82167,128.63083,0,2024-04-30 13:17:23,1000170
36.82167,128.63083,37.65639,126.835,0,2024-05-11 13:19:52,1000296
36.20389,127.08472,36.82167,128.63083,0,2024-05-08 14:32:59,1000483
34.8825,128.62667,37.65639,126.835,0,2024-05-05 12:41:46,1000200
37.65639,126.835,36.82167,128.63083,1,2024-05-14 06:28:16,1000141
36.20389,127.08472,37.1759,128.9889,0,2024-05-03 15:45:13,1000187
37.1759,128.9889,37.1759,128.9889,1,2024-05-07 01:20:46,1000968
37.65639,126.835,37.65639,126.835,0,2024-04-27 14:14:56,1000692
37.65639,126.835,36.20389,127.08472,0,2024-04-24 08:41:40,1000573
36.82167,128.63083,36.82167,128.63083,1,2024-05-19 18:20:45,1000027
34.8825,128.62667,37.1759,128.9889,1,2024-05-21 02:53:17,1000694
37.1759,128.9889,36.6009,126.665,1,2024-05-22 08:24:22,1000768
36.20389,127.08472,36.6009,126.665,1,2024-05-04 19:42:28,1000894
37.1759,128.9889,36.20389,127.08472,0,2024-04-27 03:12:40,1000584
36.82167,128.63083,37.65639,126.835,1,2024-05-01 18:22:17,1000824
37.65639,126.835,34.8825,128.62667,1,2024-05-05 00:43:23,1000905
36.6009,126.665,36.20389,127.08472,1,2024-05-20 22:56:19,1000960
36.6009,126.665,37.65639,126.835,0,2024-04-28 18:36:50,1000790
36.6009,126.665,37.65639,126.835,1,2024-05-16 08:38:12,1000176
36.20389,127.08472,34.8825,128.62667,0,2024-05-01 06:49:23,1000823
36.82167,128.63083,37.65639,126.835,0,2024-05-11 18:44:02,1000344
37.65639,126.835,37.65639,126.835,1,2024-05-10 15:16:36,1000045
34.8825,128.62667,37.65639,126.835,1,2024-05-21 23:09:51,1000579
37.65639,126.835,37.1759,128.9889,1,2024-05-06 09:13:57,1000413
37.1759,128.9889,36.6009,126.665,0,2024-05-13 11:56:00,1000559
36.82167,128.63083,36.20389,127.08472,1,2024-05-14 05:05:12,1000476
37.1759,128.9889,36.20389,127.08472,1,2024-05-23 09:25:08,1000955
36.6009,126.665,37.65639,126.835,1,2024-04-28 08:43:29,1000297
36.6009,126.665,36.6009,126.665,1,2024-05-05 05:51:15,1000664
36.82167,128.63083,36.6009,126.665,1,2024-04-24 04:42:49,1000317
36.20389,127.08472,36.82167,128.63083,0,2024-04-25 16:24:05,1000951
37.65639,126.835,37.65639,126.835,1,2024-05-03 18:31:51,1000024
36.82167,128.63083,34.8825,128.62667,1,2024-05-12 01:56:53,1000061
36.6009,126.665,34.8825,128.62667,1,2024-05-13 13:03:34,1000718
36.20389,127.08472,36.6009,126.665,1,2024-05-09 13:47:07,1000037
36.20389,127.08472,34.8825,128.62667,1,2024-05-09 15:05:58,1000857
36.82167,128.63083,36.20389,127.08472,0,2024-05-15 15:13:52,1000024
36.6009,126.665,37.65639,126.835,0,2024-05-04 11:13:00,1000936
36.6009,126.665,36.82167,128.63083,1,2024-05-12 15:32:53,1000299
36.6009,126.665,37.1759,128.9889,0,2024-04-25 17:36:24,1000022
34.8825,128.62667,37.65639,126.835,1,2024-05-10 05:18:22,1000242
36.82167,128.63083,36.20389,127.08472,0,2024-05-17 17:05:28,1000371
37.1759,128.9889,37.65639,126.835,1,2024-05-18 22:30:50,1000081
36.6009,126.665,36.82167,128.63083,0,2024-05-12 02:11:43,1000527
34.8825,128.62667,34.8825,128.62667,0,2024-05-22 10:04:00,1000845
37.1759,128.9889,36.20389,127.08472,0,2024-05-04 21:38:39,1000835
36.82167,128.63083,36.20389,127.08472,1,2024-05-10 08:10:23,1000680
34.8825,128.62667,37.65639,126.835,1,2024-04-24 19:40:42,1000739
37.1759,128.9889,36.20389,127.08472,1,2024-05-14 02:27:47,1000777
36.82167,128.63083,36.6009,126.665,0,2024-05-19 22:50:28,1000532
37.1759,128.9889,36.20389,127.08472,1,2024-05-23 11:59:11,1000099
34.8825,128.62667,36.20389,127.08472,1,2024-04-27 05:35:03,1000503
36.6009,126.665,34.8825,128.62667,1,2024-04-30 05:50:41,1000764
36.82167,128.63083,36.82167,128.63083,1,2024-04-30 05:09:46,1000920
34.8825,128.62667,36.20389,127.08472,1,2024-04-26 23:44:17,1000221
37.65639,126.835,36.6009,126.665,1,2024-04-28 05:33:48,1000998
36.6009,126.665,34.8825,128.62667,0,2024-05-12 17:59:19,1000232
37.1759,128.9889,37.65639,126.835,1,2024-04-30 21:52:30,1000810
36.6009,126.665,37.65639,126.835,0,2024-05-14 00:11:49,1000759
36.20389,127.08472,37.65639,126.835,1,2024-05-06 18:31:57,1000766
36.20389,127.08472,36.82167,128.63083,1,2024-04-30 07:40:30,1000256
36.20389,127.08472,37.1759,128.9889,1,2024-05-02 05:25:09,1000638
37.1759,128.9889,37.1759,128.9889,1,2024-04-28 06:21:07,1000980
36.82167,128.63083,34.8825,128.62667,0,2024-05-11 04:03:56,1000601
36.6009,126.665,36.20389,127.08472,1,2024-05-13 13:38:50,1000386
36.6009,126.665,36.6009,126.665,1,2024-05-17 12:02:18,1000907
36.6009,126.665,36.6009,126.665,1,2024-05-16 23:53:42,1000502
36.6009,126.665,36.20389,127.08472,1,2024-04-29 07:32:30,1000382
37.1759,128.9889,36.82167,128.63083,0,2024-04-27 17:39:28,1000282
37.65639,126.835,36.20389,127.08472,1,2024-05-17 18:08:13,1000850
37.1759,128.9889,37.1759,128.9889,0,2024-05-15 11:44:48,1000172
36.20389,127.08472,34.8825,128.62667,1,2024-05-14 04:29:43,1000106
36.20389,127.08472,37.65639,126.835,0,2024-05-18 12:47:06,1000362
36.6009,126.665,37.1759,128.9889,0,2024-05-21 04:21:26,1000825
36.82167,128.63083,36.6009,126.665,0,2024-05-17 00:39:40,1000526
36.6009,126.665,36.6009,126.665,1,2024-05-15 06:15:15,1000131
37.1759,128.9889,37.1759,128.9889,0,2024-05-21 03:49:28,1000566
36.20389,127.08472,36.6009,126.665,0,2024-05-06 17:43:16,1000080
36.6009,126.665,37.1759,128.9889,0,2024-05-21 19:58:37,1000078
36.82167,128.63083,36.6009,126.665,0,2024-04-25 16:05:19,1000702
34.8825,128.62667,36.82167,128.63083,1,2024-05-12 00:25:39,1000382
36.20389,127.08472,36.20389,127.08472,1,2024-04-24 12:27:16,1000626
36.20389,127.08472,34.8825,128.62667,1,2024-05-07 12:57:10,1000518
37.1759,128.9889,34.8825,128.62667,1,2024-04-26 20:17:14,1000062
34.8825,128.62667,36.82167,128.63083,0,2024-05-15 08:30:03,1000933
34.8825,128.62667,36.82167,128.63083,0,2024-05-16 14:16:06,1000486
34.8825,128.62667,37.1759,128.9889,0,2024-04-27 23:12:25,1001000
37.1759,128.9889,37.1759,128.9889,1,2024-05-17 11:27:07,1000715
36.6009,126.665,36.20389,127.08472,0,2024-05-23 12:52:38,1000430
37.1759,128.9889,36.6009,126.665,1,2024-05-02 17:34:18,1000482
36.82167,128.63083,34.8825,128.62667,0,2024-05-14 23:25:37,1000230
34.8825,128.62667,37.65639,126.835,1,2024-05-17 10:44:59,1000184
36.6009,126.665,36.82167,128.63083,0,2024-05-09 13:47:45,1000311
36.82167,128.63083,36.6009,126.665,0,2024-05-12 09:48:12,1000085
37.65639,126.835,36.20389,127.08472,1,2024-05-12 22:03:53,1000931
37.65639,126.835,36.20389,127.08472,1,2024-05-03 14:11:33,1000080
36.6009,126.665,36.82167,128.63083,0,2024-04-30 13:38:38,1000847
36.20389,127.08472,37.1759,128.9889,1,2024-04-26 02:06:08,1000264
36.82167,128.63083,36.82167,128.63083,1,2024-05-18 05:13:59,1000586
34.8825,128.62667,37.65639,126.835,1,2024-05-19 10:36:30,1000215
37.1759,128.9889,37.1759,128.9889,1,2024-05-14 05:12:25,1000790
34.8825,128.62667,34.8825,128.62667,0,2024-05-10 02:30:18,1000768
36.20389,127.08472,37.1759,128.9889,1,2024-05-15 12:05:47,1000622
36.82167,128.63083,36.6009,126.665,0,2024-05-20 05:27:14,1000539
36.20389,127.08472,36.20389,127.08472,1,2024-05-10 04:53:53,1000209
36.82167,128.63083,34.8825,128.62667,1,2024-05-09 01:45:12,1000505
37.1759,128.9889,36.6009,126.665,1,2024-05-14 02:56:17,1000364
37.1759,128.9889,37.65639,126.835,0,2024-05-21 04:28:21,1000509
34.8825,128.62667,34.8825,128.62667,0,2024-05-09 14:05:33,1000504
34.8825,128.62667,37.65639,126.835,1,2024-05-14 00:04:09,1000022
37.1759,128.9889,34.8825,128.62667,1,2024-05-18 06:35:06,1000485
36.6009,126.665,36.20389,127.08472,0,2024-05-10 02:04:56,1000504
36.82167,128.63083,36.6009,126.665,0,2024-05-06 04:08:23,1000634
36.20389,127.08472,37.65639,126.835,1,2024-05-23 09:58:51,1000061
36.6009,126.665,34.8825,128.62667,1,2024-04-30 20:10:32,1000552
36.20389,127.08472,36.6009,126.665,1,2024-05-22 09:53:15,1000620
37.65639,126.835,37.65639,126.835,1,2024-05-19 21:18:27,1000224
34.8825,128.62667,37.65639,126.835,1,2024-05-20 14:51:29,1000136
37.65639,126.835,37.65639,126.835,0,2024-05-16 13:47:10,1000665
36.6009,126.665,34.8825,128.62667,1,2024-05-12 05:11:50,1000980
36.6009,126.665,37.1759,128.9889,0,2024-05-14 01:13:43,1000350
37.65639,126.835,37.65639,126.835,0,2024-05-22 15:34:47,1000677
34.8825,128.62667,34.8825,128.62667,1,2024-05-14 09:49:26,1000181
36.82167,128.63083,36.82167,128.63083,1,2024-05-21 06:47:09,1000145
37.1759,128.9889,36.20389,127.08472,1,2024-05-11 22:39:46,1000868
37.1759,128.9889,36.20389,127.08472,1,2024-05-20 05:28:46,1000031
36.6009,126.665,37.65639,126.835,0,2024-05-18 18:56:01,1000092
36.20389,127.08472,37.65639,126.835,1,2024-05-12 18:04:37,1000556
36.6009,126.665,36.82167,128.63083,1,2024-04-25 02:36:24,1000597
36.20389,127.08472,34.8825,128.62667,1,2024-05-01 10:42:05,1000054
37.1759,128.9889,37.65639,126.835,0,2024-05-02 16:04:15,1000101
34.8825,128.62667,37.65639,126.835,1,2024-04-24 17:08:17,1000636
36.20389,127.08472,34.8825,128.62667,1,2024-04-25 00:55:30,1000621
36.6009,126.665,34.8825,128.62667,1,2024-04-26 20:58:15,1000445
36.82167,128.63083,36.6009,126.665,1,2024-05-10 03:02:10,1000293
37.65639,126.835,36.82167,128.63083,0,2024-04-24 12:24:19,1000079
36.20389,127.08472,36.6009,126.665,0,2024-05-05 11:32:51,1000730
34.8825,128.62667,37.1759,128.9889,0,2024-05-02 07:03:04,1000521
37.1759,128.9889,34.8825,128.62667,0,2024-05-17 01:14:33,1000294
36.6009,126.665,37.65639,126.835,1,2024-04-25 06:52:17,1000083
36.82167,128.63083,37.1759,128.9889,1,2024-05-04 03:43:37,1000673
36.20389,127.08472,34.8825,128.62667,0,2024-05-09 06:22:45,1000142
36.6009,126.665,36.20389,127.08472,0,2024-05-19 05:26:41,1000724
37.1759,128.9889,37.65639,126.835,1,2024-04-28 03:19:30,1000077
37.65639,126.835,37.65639,126.835,1,2024-05-06 15:00:08,1000800
37.65639,126.835,36.82167,128.63083,0,2024-05-10 09:43:58,1000323
37.65639,126.835,36.20389,127.08472,1,2024-05-23 20:46:28,1000841
37.65639,126.835,34.8825,128.62667,1,2024-05-14 04:41:54,1000165
37.1759,128.9889,36.82167,128.63083,0,2024-04-28 10:13:53,1000610
36.6009,126.665,36.20389,127.08472,1,2024-04-28 11:25:29,1000187
37.1759,128.9889,36.20389,127.08472,1,2024-05-02 11:37:58,1000829
36.82167,128.63083,34.8825,128.62667,1,2024-05-21 11:51:03,1000525
37.65639,126.835,36.6009,126.665,0,2024-05-13 14:38:13,1000265
36.6009,126.665,36.6009,126.665,0,2024-05-16 15:32:14,1000311
36.20389,127.08472,34.8825,128.62667,1,2024-05-23 12:08:11,1000791
34.8825,128.62667,37.1759,128.9889,1,2024-05-20 05:07:45,1000555
37.65639,126.835,37.65639,126.835,0,2024-04-30 00:25:29,1000847
36.20389,127.08472,36.82167,128.63083,1,2024-05-05 00:08:29,1000610
36.6009,126.665,36.82167,128.63083,1,2024-05-12 14:29:35,1000827
36.82167,128.63083,34.8825,128.62667,1,2024-05-02 03:33:39,1000600
37.65639,126.835,36.6009,126.665,0,2024-05-23 11:43:20,1000164
37.1759,128.9889,36.6009,126.665,0,2024-04-27 02:53:40,1000307
37.1759,128.9889,36.82167,128.63083,1,2024-05-15 13:58:44,1000602
37.1759,128.9889,34.8825,128.62667,1,2024-05-02 08:45:57,1000151
36.20389,127.08472,36.82167,128.63083,0,2024-04-29 15:46:22,1000712
36.82167,128.63083,37.1759,128.9889,0,2024-05-23 07:48:35,1000085
37.1759,128.9889,34.8825,128.62667,0,2024-05-07 13:46:07,1000160
36.20389,127.08472,36.20389,127.08472,1,2024-05-15 10:13:54,1000367
36.6009,126.665,34.8825,128.62667,1,2024-04-26 08:57:46,1000750
36.6009,126.665,36.82167,128.63083,1,2024-04-30 09:54:05,1000087
36.20389,127.08472,37.1759,128.9889,1,2024-05-20 15:44:22,1000038
36.6009,126.665,36.6009,126.665,0,2024-05-09 00:14:48,1000483
36.6009,126.665,37.1759,128.9889,1,2024-05-04 16:24:02,1000706
34.8825,128.62667,37.65639,126.835,1,2024-04-30 11:44:23,1000370
36.20389,127.08472,36.6009,126.665,1,2024-05-18 10:11:05,1000956
34.8825,128.62667,36.20389,127.08472,1,2024-04-25 14:10:03,1000613
36.20389,127.08472,36.6009,126.665,0,2024-05-22 11:43:39,1000647
37.65639,126.835,34.8825,128.62667,1,2024-05-05 10:09:00,1000087
37.1759,128.9889,34.8825,128.62667,1,2024-05-12 16:43:54,1000941
37.65639,126.835,37.1759,128.9889,0,2024-05-05 18:46:01,1000632
36.20389,127.08472,34.8825,128.62667,1,2024-05-23 03:05:05,1000941
37.1759,128.9889,36.20389,127.08472,1,2024-05-02 22:36:29,1000223
34.8825,128.62667,36.82167,128.63083,0,2024-04-29 08:27:24,1000413
37.65639,126.835,37.1759,128.9889,1,2024-05-02 19:25:45,1000893
36.82167,128.63083,36.6009,126.665,1,2024-05-19 13:43:51,1000639
34.8825,128.62667,36.20389,127.08472,1,2024-05-22 18:29:17,1000245
37.65639,126.835,34.8825,128.62667,0,2024-05-06 23:43:33,1000919
36.6009,126.665,34.8825,128.62667,1,2024-05-16 19:52:25,1000910
36.82167,128.63083,37.65639,126.835,0,2024-05-19 18:50:06,1000129
36.6009,126.665,36.20389,127.08472,0,2024-05-04 17:57:22,1000037
37.1759,128.9889,36.82167,128.63083,0,2024-04-24 11:43:35,1000554
36.6009,126.665,36.20389,127.08472,0,2024-05-03 20:11:22,1000516
37.1759,128.9889,36.6009,126.665,0,2024-05-20 22:00:22,1000083
36.20389,127.08472,34.8825,128.62667,1,2024-05-14 23:26:29,1000678
34.8825,128.62667,37.1759,128.9889,1,2024-05-20 09:29:50,1000028
34.8825,128.62667,36.20389,127.08472,1,2024-05-09 08:52:03,1000629
36.82167,128.63083,37.65639,126.835,1,2024-05-14 00:57:02,1000517
37.1759,128.9889,36.20389,127.08472,0,2024-05-07 18:48:51,1000771
37.1759,128.9889,37.1759,128.9889,1,2024-04-26 20:55:53,1000054
36.6009,126.665,34.8825,128.62667,0,2024-05-12 11:50:07,1000416
36.20389,127.08472,37.65639,126.835,0,2024-05-11 03:15:34,1000954
37.65639,126.835,36.20389,127.08472,1,2024-05-18 03:31:26,1000990
36.20389,127.08472,36.20389,127.08472,1,2024-05-20 07:01:04,1000944
36.82167,128.63083,36.20389,127.08472,0,2024-05-05 15:33:39,1000457
34.8825,128.62667,36.20389,127.08472,1,2024-04-29 17:45:55,1000307
36.20389,127.08472,37.65639,126.835,0,2024-04-29 09:41:13,1000711
36.20389,127.08472,34.8825,128.62667,0,2024-04-28 07:21:44,1000171
34.8825,128.62667,37.1759,128.9889,0,2024-04-30 20:55:02,1000126
37.65639,126.835,36.6009,126.665,0,2024-05-10 17:26:49,1000146
34.8825,128.62667,37.65639,126.835,0,2024-05-15 10:55:33,1000287
36.82167,128.63083,37.1759,128.9889,0,2024-04-30 16:41:26,1000966
37.1759,128.9889,36.6009,126.665,1,2024-05-20 05:32:21,1000452
37.1759,128.9889,37.1759,128.9889,0,2024-05-03 20:43:07,1000063
36.6009,126.665,36.20389,127.08472,1,2024-04-29 10:18:20,1000654
37.1759,128.9889,36.6009,126.665,0,2024-05-18 08:21:21,1000005
34.8825,128.62667,36.6009,126.665,0,2024-05-07 21:35:01,1000728
36.20389,127.08472,37.65639,126.835,1,2024-04-26 09:03:08,1000200
37.65639,126.835,37.65639,126.835,0,2024-05-02 12:36:32,1000994
36.6009,126.665,36.20389,127.08472,1,2024-05-17 22:29:21,1000065
36.82167,128.63083,36.6009,126.665,1,2024-05-16 02:58:52,1000178
36.6009,126.665,37.1759,128.9889,1,2024-05-21 13:03:14,1000083
36.6009,126.665,34.8825,128.62667,0,2024-05-14 11:26:49,1000428
36.82167,128.63083,37.1759,128.9889,1,2024-05-01 21:17:57,1000406
37.65639,126.835,37.65639,126.835,1,2024-05-09 08:29:32,1000175
36.6009,126.665,36.82167,128.63083,1,2024-05-22 20:12:22,1000399
37.1759,128.9889,37.65639,126.835,1,2024-05-10 20:50:01,1000297
37.65639,126.835,37.1759,128.9889,0,2024-05-18 02:15:22,1000700
37.1759,128.9889,37.1759,128.9889,0,2024-04-24 07:05:43,1000246
36.20389,127.08472,34.8825,128.62667,1,2024-05-06 00:56:32,1000049
36.82167,128.63083,37.1759,128.9889,1,2024-05-23 02:20:26,1000645
36.82167,128.63083,34.8825,128.62667,0,2024-05-16 08:06:58,1000915
37.65639,126.835,36.20389,127.08472,1,2024-04-28 18:03:22,1000129
37.65639,126.835,37.65639,126.835,1,2024-05-21 08:05:53,1000684
37.1759,128.9889,34.8825,128.62667,1,2024-04-28 09:56:23,1000593
36.82167,128.63083,36.82167,128.63083,0,2024-05-09 03:42:33,1000024
36.20389,127.08472,36.20389,127.08472,0,2024-05-14 15:56:44,1000848
36.20389,127.08472,37.65639,126.835,1,2024-05-20 10:03:23,1000966
36.82167,128.63083,37.1759,128.9889,1,2024-05-06 22:40:04,1000329
37.1759,128.9889,36.20389,127.08472,0,2024-05-18 06:57:40,1000010
37.65639,126.835,37.65639,126.835,1,2024-05-03 08:17:27,1000206
37.1759,128.9889,36.20389,127.08472,0,2024-04-30 07:42:50,1000363
37.1759,128.9889,36.6009,126.665,1,2024-05-15 03:57:23,1000686
34.8825,128.62667,34.8825,128.62667,1,2024-04-30 06:43:31,1000477
34.8825,128.62667,36.82167,128.63083,1,2024-04-27 21:23:28,1000868
37.65639,126.835,37.65639,126.835,1,2024-05-20 09:36:14,1000862
36.20389,127.08472,37.1759,128.9889,0,2024-05-19 01:35:04,1000527
34.8825,128.62667,36.20389,127.08472,1,2024-04-25 01:07:10,1000377
36.20389,127.08472,37.65639,126.835,0,2024-05-16 12:08:48,1000443
34.8825,128.62667,34.8825,128.62667,1,2024-05-21 17:25:47,1000561
36.20389,127.08472,34.8825,128.62667,0,2024-05-20 10:13:28,1000027
37.65639,126.835,36.20389,127.08472,1,2024-05-08 11:48:43,1000844
36.82167,128.63083,34.8825,128.62667,1,2024-04-27 15:08:35,1000406
37.1759,128.9889,36.6009,126.665,0,2024-05-23 17:53:08,1000729
36.20389,127.08472,36.6009,126.665,0,2024-05-20 00:15:54,1000479
34.8825,128.62667,36.20389,127.08472,0,2024-05-11 18:24:13,1000305
36.82167,128.63083,37.65639,126.835,0,2024-04-28 10:21:14,1000353
37.1759,128.9889,34.8825,128.62667,0,2024-05-02 02:06:14,1000535
37.65639,126.835,36.82167,128.63083,1,2024-05-21 19:54:50,1000189
34.8825,128.62667,36.6009,126.665,0,2024-05-19 06:24:10,1000358
37.65639,126.835,37.65639,126.835,1,2024-05-06 19:51:26,1000607
36.82167,128.63083,36.82167,128.63083,1,2024-05-12 11:28:40,1000851
36.6009,126.665,34.8825,128.62667,0,2024-04-28 09:08:26,1000414
37.1759,128.9889,36.82167,128.63083,0,2024-05-14 06:25:24,1000529
34.8825,128.62667,37.1759,128.9889,1,2024-05-04 22:09:35,1000091
36.82167,128.63083,36.82167,128.63083,1,2024-05-02 23:43:37,1000071
36.82167,128.63083,37.1759,128.9889,0,2024-05-15 04:31:04,1000303
